"yr","cst","cst_n","pty_n","pv1","pvs1"
2014,13,"arizona 5","republican",124867,0.695781303109833
2014,13,"arizona 5","democrat",54596,0.304218696890167
2014,14,"arizona 6","republican",129578,0.648616450424475
2014,14,"arizona 6","democrat",70198,0.351383549575525
2014,15,"arizona 7","democrat",54235,0.748543903718221
2014,15,"arizona 7","american's elect",3858,0.0532475777734839
2014,15,"arizona 7","josé peñalosa",3496,0.0482513042758164
2014,15,"arizona 7","write-in (democrat)",17,0.000234631628343501
2014,15,"arizona 7","libertarian",10715,0.147886935158859
2014,15,"arizona 7","write-in (independent)",4,5.52074419631766e-05
2014,15,"arizona 7","write-in (republican)",129,0.00178044000331245
2014,16,"arizona 8","american's elect",41066,0.241883422863067
2014,16,"arizona 8","republican",128710,0.758116577136933
2014,17,"arizona 9","libertarian",5612,0.0346287223408325
2014,17,"arizona 9","republican",67841,0.418611395638706
2014,17,"arizona 9","democrat",88609,0.546759882020461
2014,18,"arkansas 1","libertarian",8562,0.0436266916680254
2014,18,"arkansas 1","republican",124139,0.632536075330181
2014,18,"arkansas 1","democrat",63555,0.323837233001794
2014,19,"arkansas 2","write-in",190,0.000800573041756204
2014,19,"arkansas 2","democrat",103477,0.436004719167404
2014,19,"arkansas 2","libertarian",10590,0.0446214132220958
2014,19,"arkansas 2","republican",123073,0.518573294568744
2014,20,"arkansas 3","libertarian",39305,0.20585539581533
2014,20,"arkansas 3","republican",151630,0.79414460418467
2014,21,"arkansas 4","libertarian",7598,0.0368600550135593
2014,21,"arkansas 4","write-in",2,9.70256778456419e-06
2014,21,"arkansas 4","republican",110789,0.537468891142041
2014,21,"arkansas 4","democrat",87742,0.425661351276615
2014,22,"california 01","democrat",84320,0.389699221710757
2014,22,"california 01","republican",132052,0.610300778289243
2014,23,"california 02","republican",54400,0.250087346683584
2014,23,"california 02","democrat",163124,0.749912653316416
2014,24,"california 03","democrat",79224,0.527246106748303
2014,24,"california 03","republican",71036,0.472753893251697
2014,25,"california 04","republican",211134,1
2014,25,"california 04","republican",211134,1
2014,26,"california 05","democrat",129613,0.757315306050903
2014,26,"california 05","independent",41535,0.242684693949097
2014,27,"california 06","republican",36448,0.273108739959238
2014,27,"california 06","democrat",97008,0.726891260040763
2014,28,"california 07","republican",91066,0.496037301116092
2014,28,"california 07","democrat",92521,0.503962698883908
2014,29,"california 08","democrat",37056,0.323531466089265
2014,29,"california 08","republican",77480,0.676468533910735
2014,30,"california 09","democrat",63475,0.523703838157156
2014,30,"california 09","republican",57729,0.476296161842843
2014,31,"california 10","republican",70582,0.561489200906885
2014,31,"california 10","democrat",55123,0.438510799093115
2014,32,"california 11","democrat",117502,0.672739347997847
2014,32,"california 11","republican",57160,0.327260652002153
2014,33,"california 12","democrat",160067,0.832537552531935
2014,33,"california 12","republican",32197,0.167462447468065
2014,34,"california 13","democrat",168491,0.884787665873729
2014,34,"california 13","republican",21940,0.115212334126271
2014,35,"california 14","democrat",114389,0.766959891649793
2014,35,"california 14","republican",34757,0.233040108350207
2014,36,"california 15","democrat",99756,0.698053265783102
2014,36,"california 15","republican",43150,0.301946734216898
2014,37,"california 16","republican",44943,0.492688007016005
2014,37,"california 16","democrat",46277,0.507311992983995
2014,38,"california 17","democrat",134408,1
2014,38,"california 17","democrat",134408,1
2014,39,"california 18","democrat",133060,0.677543205727496
2014,39,"california 18","republican",63326,0.322456794272504
2014,40,"california 19","democrat",127788,1
2014,40,"california 19","democrat",127788,1
2014,41,"california 20","democrat",106034,0.75177958651201
2014,41,"california 20","independent",35010,0.24822041348799
2014,42,"california 21","republican",45907,0.578341333131764
2014,42,"california 21","democrat",33470,0.421658666868236
2014,43,"california 22","republican",96053,0.720350677205982
2014,43,"california 22","democrat",37289,0.279649322794018
2014,44,"california 23","republican",100317,0.748394172019427
2014,44,"california 23","democrat",33726,0.251605827980573
2014,45,"california 24","democrat",103228,0.519271205368371
2014,45,"california 24","republican",95566,0.480728794631629
2014,46,"california 25","republican",114072,1
2014,46,"california 25","republican",114072,1
2014,47,"california 26","republican",82653,0.486683664156298
2014,47,"california 26","democrat",87176,0.513316335843702
2014,48,"california 27","republican",51852,0.406427339708418
2014,48,"california 27","democrat",75728,0.593572660291582
2014,49,"california 28","independent",28268,0.235049557639859
2014,49,"california 28","democrat",91996,0.764950442360141
2014,50,"california 29","republican",17045,0.253868724028537
2014,50,"california 29","democrat",50096,0.746131275971463
2014,51,"california 30","republican",45315,0.343600009098974
2014,51,"california 30","democrat",86568,0.656399990901026
2014,52,"california 31","republican",48162,0.482662551110398
2014,52,"california 31","democrat",51622,0.517337448889602
2014,53,"california 32","democrat",50353,0.596557116792645
2014,53,"california 32","republican",34053,0.403442883207355
2014,54,"california 33","republican",74700,0.408127584944627
2014,54,"california 33","democrat",108331,0.591872415055373
2014,55,"california 34","democrat",16924,0.274646630207235
2014,55,"california 34","democrat",44697,0.725353369792765
2014,56,"california 35","democrat",39502,0.634519315717613
2014,56,"california 35","democrat",22753,0.365480684282387
2014,57,"california 36","republican",61457,0.458159073796584
2014,57,"california 36","democrat",72682,0.541840926203416
2014,58,"california 37","democrat",96787,0.84281335446455
2014,58,"california 37","republican",18051,0.15718664553545
2014,59,"california 38","democrat",58192,0.590901705930138
2014,59,"california 38","republican",40288,0.409098294069862
2014,60,"california 39","democrat",41906,0.314550572340026
2014,60,"california 39","republican",91319,0.685449427659974
2014,61,"california 40","democrat",19171,0.388241965207882
2014,61,"california 40","democrat",30208,0.611758034792118
2014,62,"california 41","democrat",46948,0.56643019159307
2014,62,"california 41","republican",35936,0.43356980840693
2014,63,"california 42","democrat",38850,0.342622806243937
2014,63,"california 42","republican",74540,0.657377193756063
2014,64,"california 43","democrat",69681,0.709568033237612
2014,64,"california 43","republican",28521,0.290431966762388
2014,65,"california 44","peace and freedom",9192,0.133484360024397
2014,65,"california 44","democrat",59670,0.866515639975603
2014,66,"california 45","republican",106083,0.651207474432481
2014,66,"california 45","democrat",56819,0.348792525567519
2014,67,"california 46","republican",33577,0.403012662785813
2014,67,"california 46","democrat",49738,0.596987337214187
2014,68,"california 47","democrat",69091,0.559894651539708
2014,68,"california 47","republican",54309,0.440105348460292
2014,69,"california 48","democrat",62713,0.358780285477273
2014,69,"california 48","republican",112082,0.641219714522727
2014,70,"california 49","republican",98161,0.601690551789239
2014,70,"california 49","democrat",64981,0.398309448210761
2014,71,"california 50","republican",111997,0.712000712019784
2014,71,"california 50","democrat",45302,0.287999287980216
2014,72,"california 51","democrat",56373,0.687895057962172
2014,72,"california 51","republican",25577,0.312104942037828
2014,73,"california 52","democrat",98826,0.515868707326749
2014,73,"california 52","republican",92746,0.484131292673251
2014,74,"california 53","republican",60940,0.411634378968415
2014,74,"california 53","democrat",87104,0.588365621031585
2014,75,"colorado 1","write-in",1,3.59074163177663e-06
2014,75,"colorado 1","democrat",183281,0.658114717013652
2014,75,"colorado 1","write-in",2,7.18148326355325e-06
2014,75,"colorado 1","unaffiliated",5236,0.0188011231839824
2014,75,"colorado 1","libertarian",9292,0.0333651712424684
2014,75,"colorado 1","republican",80682,0.289708216335002
2014,76,"colorado 2","republican",149645,0.432568760930206
2014,76,"colorado 2","democrat",196300,0.567431239069794
2014,77,"colorado 3","unaffiliated",11294,0.0401720133313889
2014,77,"colorado 3","republican",163011,0.579819378888174
2014,77,"colorado 3","libertarian",6472,0.0230204772694129
2014,77,"colorado 3","democrat",100364,0.356988130511025
2014,78,"colorado 4","republican",185292,0.646727654123634
2014,78,"colorado 4","libertarian",9472,0.0330602742690405
2014,78,"colorado 4","unaffiliated",8016,0.0279783740013333
2014,78,"colorado 4","democrat",83727,0.292233697605992
2014,79,"colorado 5","democrat",105673,0.402020125164064
2014,79,"colorado 5","republican",157182,0.597979874835936
2014,80,"colorado 6","green",5503,0.0199066705252496
2014,80,"colorado 6","republican",143467,0.51898061062075
2014,80,"colorado 6","libertarian",8623,0.0311930256113442
2014,80,"colorado 6","democrat",118847,0.429919693242657
2014,81,"colorado 7","democrat",148225,0.550729537829332
2014,81,"colorado 7","republican",120918,0.449270462170668
2014,82,"connecticut 1","republican",78609,0.360788687402757
2014,82,"connecticut 1","working families",8395,0.0385302068560361
2014,82,"connecticut 1","green",3447,0.0158205626006857
2014,82,"connecticut 1","democrat",127430,0.584860543140522
2014,83,"connecticut 2","working families",10654,0.0467411905096167
2014,83,"connecticut 2","libertarian",2602,0.0114154850484346
2014,83,"connecticut 2","green",2549,0.0111829636389162
2014,83,"connecticut 2","democrat",131294,0.576012564930507
2014,83,"connecticut 2","republican",80837,0.354647795872526
2014,84,"connecticut 3","democrat",130009,0.619270359485374
2014,84,"connecticut 3","working families",10476,0.04990020910836
2014,84,"connecticut 3","republican",69454,0.330829431406266
2014,85,"connecticut 4","write-in",2,1.00603621730382e-05
2014,85,"connecticut 4","democrat",101401,0.510065392354125
2014,85,"connecticut 4","republican",88209,0.443707243460765
2014,85,"connecticut 4","working families",5472,0.0275251509054326
2014,85,"connecticut 4","independent",3713,0.0186770623742455
2014,85,"connecticut 4","write-in",3,1.50905432595573e-05
2014,86,"connecticut 5","petitioning candidate",1970,0.00923577479711769
2014,86,"connecticut 5","independent",5363,0.0251428732167219
2014,86,"connecticut 5","republican",92404,0.433209408300946
2014,86,"connecticut 5","democrat",106256,0.498150500935298
2014,86,"connecticut 5","working families",7308,0.0342614427499168
2014,87,"delaware","green",4801,0.0207281848914372
2014,87,"delaware","libertarian",4419,0.0190789104426704
2014,87,"delaware","democrat",137251,0.592577401486074
2014,87,"delaware","republican",85146,0.367615503179818
2014,88,"florida 01","democrat",54976,0.233599469710168
2014,88,"florida 01","no party affiliation",15281,0.0649307606344782
2014,88,"florida 01","republican",165086,0.701469769655354
2014,89,"florida 02","democrat",126096,0.504828248858996
2014,89,"florida 02","republican",123262,0.493482264392666
2014,89,"florida 02","write-in",422,0.00168948674833854
2014,90,"florida 03","no party affiliation",6208,0.027131799885494
2014,90,"florida 03","democrat",73910,0.32302051055684
2014,90,"florida 03","republican",148691,0.649847689557666
2014,91,"florida 04","republican",177887,0.782770744500623
2014,91,"florida 04","write-in",13,5.72049653909959e-05
2014,91,"florida 04","no party affiliation",13690,0.0602412289386719
2014,91,"florida 04","no party affiliation",35663,0.156930821595314
2014,92,"florida 05","democrat",112340,0.654749762497304
2014,92,"florida 05","republican",59237,0.345250237502696
2014,93,"florida 06","republican",166254,0.625445325167314
2014,93,"florida 06","democrat",99563,0.374554674832686
2014,94,"florida 07","republican",144474,0.635989857547851
2014,94,"florida 07","no party affiliation",9679,0.0426079836593826
2014,94,"florida 07","democrat",73011,0.321402158792766
2014,95,"florida 08","write-in",61,0.000222211698535224
2014,95,"florida 08","democrat",93724,0.341419167762547
2014,95,"florida 08","republican",180728,0.658358620538918
2014,96,"florida 09","republican",74963,0.431124121510484
2014,96,"florida 09","no party affiliation",5060,0.0291008638240605
2014,96,"florida 09","write-in",5,2.87557942925499e-05
2014,96,"florida 09","democrat",93850,0.539746258871163
2014,97,"florida 10","write-in",20,8.59941351999794e-05
2014,97,"florida 10","republican",143128,0.615408429145132
2014,97,"florida 10","democrat",89426,0.384505576719668
2014,98,"florida 11","republican",181508,0.666588319977671
2014,98,"florida 11","democrat",90786,0.333411680022329
2014,99,"florida 12","republican",-992,-992
2014,100,"florida 13","write-in",86,0.000384656671556876
2014,100,"florida 13","libertarian party of florida",55318,0.247423694850968
2014,100,"florida 13","republican",168172,0.752191648477475
2014,101,"florida 14","democrat",-992,-992
2014,102,"florida 15","democrat",84832,0.397187028869474
2014,102,"florida 15","republican",128750,0.602812971130526
2014,103,"florida 16","republican",169126,0.615386294750554
2014,103,"florida 16","democrat",105483,0.383813207485382
2014,103,"florida 16","write-in",220,0.0008004977640642
2014,104,"florida 17","republican",141493,0.632353992742094
2014,104,"florida 17","democrat",82263,0.367646007257906
2014,105,"florida 18","republican",101896,0.402156495930916
2014,105,"florida 18","democrat",151478,0.597843504069084
2014,106,"florida 19","republican",159354,0.645521163731817
2014,106,"florida 19","write-in",12,4.86103515743678e-05
2014,106,"florida 19","democrat",80824,0.327406921303892
2014,106,"florida 19","libertarian party of florida",6671,0.0270233046127173
2014,107,"florida 20","republican",28968,0.183963522284176
2014,107,"florida 20","democrat",128498,0.816036477715824
2014,108,"florida 21","write-in",575,0.0037344937325453
2014,108,"florida 21","democrat",153395,0.996265506267455
2014,109,"florida 22","write-in",7,3.23930105138457e-05
2014,109,"florida 22","democrat",125404,0.580316155782615
2014,109,"florida 22","republican",90685,0.419651451206871
2014,110,"florida 23","republican",61519,0.373322086559701
2014,110,"florida 23","democrat",103269,0.626677913440299
2014,111,"florida 24","democrat",129192,0.861751090596193
2014,111,"florida 24","no party affiliation",5487,0.0366000080043757
2014,111,"florida 24","republican",15239,0.101648901399432
2014,112,"florida 25","republican",-992,-992
2014,113,"florida 26","republican",83031,0.514643262239908
2014,113,"florida 26","democrat",78306,0.485356737760092
2014,114,"florida 27","republican",-992,-992
2014,115,"georgia 01","democrat",61175,0.390864598241668
2014,115,"georgia 01","republican",95337,0.609135401758332
2014,116,"georgia 02","democrat",96363,0.591546961325967
2014,116,"georgia 02","republican",66537,0.408453038674033
2014,117,"georgia 03","republican",156277,1
2014,118,"georgia 04","write-in",109,0.000675675675675676
2014,118,"georgia 04","democrat",161211,0.999324324324324
2014,119,"georgia 05","democrat",170326,1
2014,120,"georgia 06","democrat",71486,0.339594497016684
2014,120,"georgia 06","republican",139018,0.660405502983316
2014,121,"georgia 07","republican",113557,0.653870293489339
2014,121,"georgia 07","democrat",60112,0.346129706510661
2014,122,"georgia 08","republican",129938,0.999085016569658
2014,122,"georgia 08","write-in",119,0.000914983430342081
2014,123,"georgia 09","democrat",34988,0.193253685507078
2014,123,"georgia 09","republican",146059,0.806746314492922
2014,124,"georgia 10","republican",130703,0.665222923452769
2014,124,"georgia 10","democrat",65777,0.334777076547231
2014,125,"georgia 11","republican",161532,1
2014,126,"georgia 12","republican",91336,0.547531981728152
2014,126,"georgia 12","democrat",75478,0.452468018271848
2014,127,"georgia 13","democrat",159945,1
2014,128,"georgia 14","republican",118782,1
2014,129,"hawaii 1","blank",2366,0.0129808852897931
2014,129,"hawaii 1","republican",86454,0.474323523602607
2014,129,"hawaii 1","democrat",93390,0.512377378365923
2014,129,"hawaii 1","over votes",58,0.000318212741677091
2014,130,"hawaii 2","over votes",82,0.000437484994798197
2014,130,"hawaii 2","blank",7020,0.0374529837010164
2014,130,"hawaii 2","republican",33630,0.179422199695895
2014,130,"hawaii 2","democrat",142010,0.757649318430389
2014,130,"hawaii 2","libertarian",4693,0.0250380131779017
2014,131,"idaho 1","democrat",77277,0.349884997102289
2014,131,"idaho 1","republican",143580,0.650083309185743
2014,131,"idaho 1","write-in",7,3.16937119675456e-05
2014,132,"idaho 2","democrat",82801,0.386391529354669
2014,132,"idaho 2","republican",131492,0.613608470645331
2014,133,"illinois 01","republican",59749,0.269119031425521
2014,133,"illinois 01","democrat",162268,0.730880968574478
2014,134,"illinois 02","republican",43799,0.214421391714725
2014,134,"illinois 02","democrat",160337,0.784942183231669
2014,134,"illinois 02","write-in",130,0.000636425053606572
2014,135,"illinois 03","democrat",116764,0.645622183517182
2014,135,"illinois 03","republican",64091,0.354377816482818
2014,136,"illinois 04","democrat",79666,0.78146825708232
2014,136,"illinois 04","republican",22278,0.21853174291768
2014,137,"illinois 05","green",11305,0.0614338736760878
2014,137,"illinois 05","democrat",116364,0.632347746700069
2014,137,"illinois 05","republican",56350,0.306218379623843
2014,138,"illinois 06","democrat",78465,0.328646461600322
2014,138,"illinois 06","republican",160287,0.671353538399678
2014,139,"illinois 07","republican",27168,0.149047059985297
2014,139,"illinois 07","democrat",155110,0.850952940014703
2014,140,"illinois 08","democrat",84178,0.557263531405571
2014,140,"illinois 08","republican",66878,0.442736468594429
2014,141,"illinois 09","write-in",66,0.000309205903021785
2014,141,"illinois 09","republican",72384,0.339114546732256
2014,141,"illinois 09","democrat",141000,0.660576247364722
2014,142,"illinois 10","republican",95992,0.512975075883887
2014,142,"illinois 10","democrat",91136,0.487024924116113
2014,143,"illinois 11","democrat",93436,0.53461652896345
2014,143,"illinois 11","write-in",1,5.72174032453711e-06
2014,143,"illinois 11","republican",81335,0.465377749296226
2014,144,"illinois 12","green",11840,0.0564513822006503
2014,144,"illinois 12","republican",110038,0.524645033327294
2014,144,"illinois 12","democrat",87860,0.418903584472056
2014,145,"illinois 13","republican",123337,0.58655931365089
2014,145,"illinois 13","democrat",86935,0.41344068634911
2014,146,"illinois 14","democrat",76861,0.345862394816181
2014,146,"illinois 14","republican",145369,0.654137605183819
2014,147,"illinois 15","democrat",55652,0.250768274109388
2014,147,"illinois 15","republican",166274,0.749231725890612
2014,148,"illinois 16","republican",153388,0.706212764390096
2014,148,"illinois 16","democrat",63810,0.293787235609904
2014,149,"illinois 17","democrat",110560,0.554571857083381
2014,149,"illinois 17","write-in",16,8.02564192595342e-05
2014,149,"illinois 17","republican",88785,0.445347886497359
2014,150,"illinois 18","democrat",62377,0.252804571613845
2014,150,"illinois 18","republican",184363,0.747195428386155
2014,151,"indiana 1","libertarian",4714,0.0331288257328189
2014,151,"indiana 1","democrat",86579,0.608455791922301
2014,151,"indiana 1","republican",51000,0.35841538234488
2014,152,"indiana 2","republican",85583,0.589414600550964
2014,152,"indiana 2","libertarian",4027,0.0277341597796143
2014,152,"indiana 2","democrat",55590,0.382851239669421
2014,153,"indiana 3","republican",97892,0.657907294025929
2014,153,"indiana 3","libertarian",11130,0.0748019060036426
2014,153,"indiana 3","democrat",39771,0.267290799970429
2014,154,"indiana 4","democrat",47056,0.331254311740606
2014,154,"indiana 4","republican",94998,0.668745688259394
2014,155,"indiana 5","republican",105277,0.652112239841427
2014,155,"indiana 5","democrat",49756,0.308201189296333
2014,155,"indiana 5","libertarian",6407,0.0396865708622398
2014,156,"indiana 6","libertarian",7375,0.0475588601350349
2014,156,"indiana 6","republican",102187,0.658969117372042
2014,156,"indiana 6","democrat",45509,0.293472022492923
2014,157,"indiana 7","democrat",61443,0.547322756789981
2014,157,"indiana 7","republican",46887,0.417660630138695
2014,157,"indiana 7","libertarian",3931,0.0350166130713249
2014,158,"indiana 8","libertarian",6587,0.0384496395528704
2014,158,"indiana 8","democrat",61384,0.358310714181479
2014,158,"indiana 8","republican",103344,0.603239646265651
2014,159,"indiana 9","republican",101594,0.62179977599197
2014,159,"indiana 9","libertarian",6777,0.0414782081805774
2014,159,"indiana 9","democrat",55016,0.336722015827453
2014,160,"iowa 1","democrat",141145,0.48787443053376
2014,160,"iowa 1","write-in",399,0.00137916254761395
2014,160,"iowa 1","republican",147762,0.510746406918626
2014,161,"iowa 2","republican",129455,0.473623362321598
2014,161,"iowa 2","write-in",443,0.0016207574022515
2014,161,"iowa 2","democrat",143431,0.524755880276151
2014,162,"iowa 3","libertarian",9054,0.0320988704771224
2014,162,"iowa 3","democrat",119109,0.422273510455
2014,162,"iowa 3","write-in",729,0.00258450149964902
2014,162,"iowa 3","republican",148814,0.52758574234399
2014,162,"iowa 3","none",4360,0.0154573752242383
2014,163,"iowa 4","write-in",295,0.00107026372023669
2014,163,"iowa 4","democrat",105504,0.382769842507973
2014,163,"iowa 4","republican",169834,0.616159893771791
2014,164,"kansas 1","democrat",65397,0.320320727269165
2014,164,"kansas 1","republican",138764,0.679679272730835
2014,165,"kansas 2","libertarian",9791,0.043383284740746
2014,165,"kansas 2","democrat",87153,0.386169279441348
2014,165,"kansas 2","republican",128742,0.570447435817906
2014,166,"kansas 3","democrat",89584,0.399791143223089
2014,166,"kansas 3","republican",134493,0.600208856776911
2014,167,"kansas 4","democrat",69396,0.333389381848928
2014,167,"kansas 4","republican",138757,0.666610618151072
2014,168,"kentucky 1","republican",173022,0.731229238688519
2014,168,"kentucky 1","democrat",63596,0.268770761311481
2014,169,"kentucky 2","republican",156936,0.69185395487449
2014,169,"kentucky 2","democrat",69898,0.30814604512551
2014,170,"kentucky 3","democrat",157056,0.634941683006206
2014,170,"kentucky 3","republican",87981,0.355687170261365
2014,170,"kentucky 3","independent",2318,0.0093711467324291
2014,171,"kentucky 4","democrat",71694,0.322716265000585
2014,171,"kentucky 4","republican",150464,0.677283734999415
2014,172,"kentucky 5","republican",171350,0.782538008010339
2014,172,"kentucky 5","democrat",47617,0.217461991989661
2014,173,"kentucky 6","republican",147404,0.599949530717071
2014,173,"kentucky 6","democrat",98290,0.400050469282929
2014,174,"louisiana 1","democrat",21286,0.087236274815167
2014,174,"louisiana 1","democrat",24761,0.101477844625498
2014,174,"louisiana 1","libertarian",8707,0.0356838412485041
2014,174,"louisiana 1","republican",189250,0.775602039310831
2014,175,"louisiana 2","none",16327,0.0736877736155617
2014,175,"louisiana 2","democrat",152201,0.686920611996209
2014,175,"louisiana 2","democrat",37805,0.170623279324818
2014,175,"louisiana 2","libertarian",15237,0.0687683350634111
2014,176,"louisiana 3","republican",185867,0.786678686914859
2014,176,"louisiana 3","republican",22059,0.0933643150998019
2014,176,"louisiana 3","none",28342,0.119956997985339
2014,177,"louisiana 4","republican",152683,0.734338853111067
2014,177,"louisiana 4","libertarian",55236,0.265661146888933
2014,178,"louisiana 5","republican",17877,0.0548251465162709
2014,178,"louisiana 5","republican",134616,0.412840069554977
2014,178,"louisiana 5","republican",53628,0.164466239155036
2014,178,"louisiana 5","green",1655,0.0050755505668976
2014,178,"louisiana 5","republican",4594,0.0140888696702886
2014,178,"louisiana 5","libertarian",2201,0.00675002223428496
2014,178,"louisiana 5","republican",26606,0.0815952256089894
2014,178,"louisiana 5","republican",9890,0.0303306314843609
2014,178,"louisiana 5","democrat",75006,0.230028245208895
2014,179,"louisiana 6","republican",19151,0.0575298598928168
2014,179,"louisiana 6","republican",5815,0.0174683376991661
2014,179,"louisiana 6","democrat",4037,0.0121272019417942
2014,179,"louisiana 6","democrat",7309,0.0219563336617721
2014,179,"louisiana 6","republican",1447,0.00434680733459902
2014,179,"louisiana 6","republican",1848,0.00555141669270145
2014,179,"louisiana 6","libertarian",3561,0.010697291581553
2014,179,"louisiana 6","democrat",83781,0.251679243469275
2014,179,"louisiana 6","republican",35024,0.105212563985485
2014,179,"louisiana 6","republican",139209,0.418185696089976
2014,179,"louisiana 6","republican",26524,0.0796784504097474
2014,179,"louisiana 6","republican",5182,0.0155667972411141
2014,180,"maine 1","independent",27410,0.0851276604334958
2014,180,"maine 1","democrat",186674,0.579756325565939
2014,180,"maine 1","others",63,0.00019566007323277
2014,180,"maine 1","republican",94751,0.294269644426638
2014,180,"maine 1","blank",13089,0.0406507095006941
2014,181,"maine 2","independent",31337,0.106223877915589
2014,181,"maine 2","others",248,0.000840652319081791
2014,181,"maine 2","democrat",118568,0.40191316197133
2014,181,"maine 2","republican",133320,0.451918416048324
2014,181,"maine 2","blank",11536,0.0391038917456756
2014,182,"maryland 1","democrat",73843,0.294878962374909
2014,182,"maryland 1","write-in",233,0.00093044429713519
2014,182,"maryland 1","republican",176342,0.704190593327956
2014,183,"maryland 2","democrat",120412,0.613239353412714
2014,183,"maryland 2","write-in",205,0.00104403271642034
2014,183,"maryland 2","green",5326,0.0271244792568524
2014,183,"maryland 2","republican",70411,0.358592134614013
2014,184,"maryland 3","democrat",128594,0.595491465458957
2014,184,"maryland 3","write-in",323,0.00149574430644698
2014,184,"maryland 3","republican",87029,0.403012790234596
2014,185,"maryland 4","democrat",134628,0.701783284767798
2014,185,"maryland 4","republican",54217,0.282620141057252
2014,185,"maryland 4","write-in",197,0.00102691347341754
2014,185,"maryland 4","libertarian",2795,0.0145696607015331
2014,186,"maryland 5","write-in",336,0.00148646257299593
2014,186,"maryland 5","republican",80752,0.357246505043355
2014,186,"maryland 5","democrat",144725,0.640262785347726
2014,186,"maryland 5","write-in",227,0.00100424703592285
2014,187,"maryland 6","write-in",140,0.000734769282445312
2014,187,"maryland 6","republican",91930,0.482481000965697
2014,187,"maryland 6","democrat",94704,0.497039929462149
2014,187,"maryland 6","green",3762,0.019744300289709
2014,188,"maryland 7","democrat",144639,0.699384456189044
2014,188,"maryland 7","write-in",207,0.00100092355748541
2014,188,"maryland 7","republican",55860,0.270104299135918
2014,188,"maryland 7","libertarian",6103,0.0295103211175529
2014,189,"maryland 8","republican",87859,0.39031617480464
2014,189,"maryland 8","democrat",136722,0.60739148011746
2014,189,"maryland 8","write-in",16,7.10804675317752e-05
2014,189,"maryland 8","write-in",398,0.00176812662985291
2014,189,"maryland 8","write-in",102,0.000453137980515067
2014,190,"massachusetts 1","all others",3498,0.0154046020037433
2014,190,"massachusetts 1","democrat",167612,0.738134977430364
2014,190,"massachusetts 1","blank",55965,0.246460420565892
2014,191,"massachusetts 2","blank",63068,0.267449207634863
2014,191,"massachusetts 2","democrat",169640,0.719383579361613
2014,191,"massachusetts 2","all others",3105,0.013167213003524
2014,192,"massachusetts 3","republican",81638,0.353734363422867
2014,192,"massachusetts 3","all others",204,0.00088392427715359
2014,192,"massachusetts 3","blank",9843,0.0426493463726607
2014,192,"massachusetts 3","democrat",139104,0.602732365927319
2014,193,"massachusetts 4","blank",67199,0.263218917574433
2014,193,"massachusetts 4","democrat",184158,0.721348076945675
2014,193,"massachusetts 4","all others",3940,0.015433005479892
2014,194,"massachusetts 5","write-in",1,3.89884828021802e-06
2014,194,"massachusetts 5","democrat",182100,0.709980271827702
2014,194,"massachusetts 5","all others",3159,0.0123164617172087
2014,194,"massachusetts 5","blank",71226,0.277699367606809
2014,195,"massachusetts 6","blank",6700,0.0240213108465182
2014,195,"massachusetts 6","republican",111989,0.401510832894138
2014,195,"massachusetts 6","independent",10373,0.037190008568796
2014,195,"massachusetts 6","democrat",149638,0.536492673500192
2014,195,"massachusetts 6","all others",219,0.00078517419035634
2014,196,"massachusetts 7","blank",31531,0.179075063750518
2014,196,"massachusetts 7","all others",2413,0.013704231671371
2014,196,"massachusetts 7","democrat",142133,0.807220704578111
2014,197,"massachusetts 8","democrat",200644,0.766457458715491
2014,197,"massachusetts 8","all others",2707,0.0103407046347901
2014,197,"massachusetts 8","blank",58430,0.223201836649719
2014,198,"massachusetts 9","blank",9011,0.034061356557501
2014,198,"massachusetts 9","republican",114971,0.434587529105809
2014,198,"massachusetts 9","democrat",140413,0.530757658229762
2014,198,"massachusetts 9","all others",157,0.000593456106927939
2014,199,"michigan 01","democrat",113263,0.452814725084056
2014,199,"michigan 01","green",2631,0.0105184883121244
2014,199,"michigan 01","republican",130414,0.521382795415202
2014,199,"michigan 01","libertarian",3823,0.0152839911886172
2014,200,"michigan 02","republican",135568,0.636254411654277
2014,200,"michigan 02","democrat",70851,0.33252140121649
2014,200,"michigan 02","libertarian",3877,0.0181957272659007
2014,200,"michigan 02","u.s. taxpayers",2776,0.0130284598633326
2014,201,"michigan 03","republican",125754,0.579071213132871
2014,201,"michigan 03","democrat",84720,0.390118112955587
2014,201,"michigan 03","green",6691,0.0308106739115419
2014,202,"michigan 04","libertarian",4694,0.0213924702515233
2014,202,"michigan 04","democrat",85777,0.390920733013403
2014,202,"michigan 04","u.s. taxpayers",4990,0.0227414628366215
2014,202,"michigan 04","republican",123962,0.564945333898452
2014,203,"michigan 05","libertarian",4734,0.0213110768981444
2014,203,"michigan 05","republican",69222,0.311617102881992
2014,203,"michigan 05","democrat",148182,0.667071820219863
2014,204,"michigan 06","green",2254,0.0107859275706301
2014,204,"michigan 06","democrat",84391,0.403831061940127
2014,204,"michigan 06","republican",116801,0.558920641604778
2014,204,"michigan 06","libertarian",5530,0.0264623688844652
2014,205,"michigan 07","libertarian",4531,0.0202561638017748
2014,205,"michigan 07","u.s. taxpayers",3138,0.0140286563694481
2014,205,"michigan 07","republican",119564,0.534519525225205
2014,205,"michigan 07","democrat",92083,0.411663723539799
